Frame 0: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 411: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 412: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 412: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 412: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 413: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 413: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 413: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 414: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 414: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 414: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 415: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 415: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 415: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 416: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 416: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 416: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 417: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 417: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 417: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 418: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 418: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 418: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 419: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 419: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 419: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 420: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 420: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 420: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 421: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 421: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 421: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 422: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 422: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 422: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 423: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 423: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 423: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 424: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 424: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 424: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 425: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 425: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 425: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 426: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 426: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 426: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 427: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 427: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 427: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 428: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 428: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 428: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 429: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 429: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 429: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 430: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 430: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 430: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 431: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 431: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 431: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 432: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 432: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 432: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 433: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 433: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 433: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 434: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 434: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 434: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 435: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 435: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 435: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 436: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 436: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 436: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 437: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 437: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 437: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 438: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 438: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 438: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 439: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 439: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 439: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 440: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 440: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 440: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 441: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 441: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 441: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 442: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 442: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 442: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 443: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 443: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 443: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 444: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 444: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 444: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 445: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 445: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 445: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 446: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 446: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 446: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 447: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 447: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 447: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 448: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 448: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 448: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 449: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 449: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 449: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 450: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 450: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 450: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 451: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 451: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 451: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 452: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 452: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 452: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 453: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 453: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 453: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 454: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 454: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 454: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 455: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 455: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 455: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 456: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 456: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 456: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 457: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 457: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 457: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 458: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 458: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 458: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 459: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 459: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 459: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 460: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 460: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 460: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 461: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 461: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 461: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 462: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 462: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 462: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 463: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 463: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 463: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 464: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 464: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 464: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 465: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 465: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 465: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 466: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 466: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 466: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 467: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 467: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 467: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 468: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 468: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 468: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 469: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 469: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 469: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 470: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 470: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 470: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 471: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 471: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 471: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 472: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 472: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 472: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 473: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 473: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 473: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 474: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 474: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 474: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 475: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 475: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 475: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 476: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 476: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 476: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 477: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 477: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 477: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 478: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 478: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 478: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 479: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 479: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 479: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 480: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 480: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 480: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 481: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 481: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 481: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 482: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 482: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 482: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 483: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 483: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 483: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 484: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 484: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 484: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 485: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 485: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 485: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 486: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 486: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 486: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 487: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 487: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 487: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 488: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 488: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 488: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 489: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 489: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 489: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 490: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 490: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 490: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 491: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 491: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 491: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 492: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 492: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 492: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 493: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 493: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 493: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 494: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 494: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 494: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 495: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 495: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 495: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 496: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 496: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 496: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 497: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 497: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 497: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 498: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 498: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 498: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 499: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 499: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 499: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 500: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 500: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 500: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 500: ('light', 'shines', 'sun') → REJECTED (A↔B)
Frame 501: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 501: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 501: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 502: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 502: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 502: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 503: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 503: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 503: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 504: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 504: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 504: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 505: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 505: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 505: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 506: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 506: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 506: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 507: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 507: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 507: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 508: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 508: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 508: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 509: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 509: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 509: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 510: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 510: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 510: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 511: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 511: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 511: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 512: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 512: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 512: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 513: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 513: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 513: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 514: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 514: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 514: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 515: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 515: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 515: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 516: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 516: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 516: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 517: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 517: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 517: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 518: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 518: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 518: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 519: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 519: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 519: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 520: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 520: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 520: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 521: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 521: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 521: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 522: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 522: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 522: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 523: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 523: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 523: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 524: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 524: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 524: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 525: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
