Frame 0: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 540: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 540: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 541: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 541: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 541: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 542: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 542: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 542: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 543: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 543: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 543: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 544: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 544: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 544: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 545: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 545: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 545: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 546: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 546: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 546: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 547: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 547: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 547: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 548: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 548: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 548: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 549: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 549: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 549: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 550: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 550: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 550: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 551: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 551: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 551: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 552: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 552: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 552: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 553: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 553: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 553: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 554: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 554: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 554: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 555: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 555: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 555: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 556: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 556: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 556: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 557: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 557: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 557: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 558: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 558: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 558: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 559: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 559: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 559: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 560: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 560: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 560: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 561: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 561: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 561: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 562: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 562: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 562: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 563: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 563: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 563: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 564: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 564: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 564: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 565: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 565: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 565: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 566: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 566: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 566: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 567: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 567: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 567: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 568: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 568: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 568: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 569: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 569: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 569: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 570: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 570: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 570: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 571: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 571: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 571: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 572: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 572: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 572: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 573: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 573: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 573: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 574: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 574: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 574: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 575: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 575: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 575: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 576: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 576: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 576: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 577: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 577: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 577: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 578: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 578: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 578: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 579: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 579: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 579: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 580: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 580: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 580: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 581: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 581: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 581: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 582: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 582: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 582: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 583: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 583: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 583: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 584: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 584: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 584: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 585: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 585: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 585: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 586: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 586: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 586: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 587: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 587: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 587: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 588: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 588: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 588: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 589: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 589: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 589: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 590: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 590: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 590: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 591: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 591: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 591: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 592: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 592: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 592: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 593: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 593: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 593: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 594: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 594: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 594: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 595: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 595: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 595: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 596: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 596: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 596: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 597: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 597: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 597: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 598: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 598: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 598: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 599: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 599: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 599: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 600: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 600: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 600: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 600: ('light', 'carries', 'little weight') → ACCEPTED (A↔B) [ambiguous]
Frame 601: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 601: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 601: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 602: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 602: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 602: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 603: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 603: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 603: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 604: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 604: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 604: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 605: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 605: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 605: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 606: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 606: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 606: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 607: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 607: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 607: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 608: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 608: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 608: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 609: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 609: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 609: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 610: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 610: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 610: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 611: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 611: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 611: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 612: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 612: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 612: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 613: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 613: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 613: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 614: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 614: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 614: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 615: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 615: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 615: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 616: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 616: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 616: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 617: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 617: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 617: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 618: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 618: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 618: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 619: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 619: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 619: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 620: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 620: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 620: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 621: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 621: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 621: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 622: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 622: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 622: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 623: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 623: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 623: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 624: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 624: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 624: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 625: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 625: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 625: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 626: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 626: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 626: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 627: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 627: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 627: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 628: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 628: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 628: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 629: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 629: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 629: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 630: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 630: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 630: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 631: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 631: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 631: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 632: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 632: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 632: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 633: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 633: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 633: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 634: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 634: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 634: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 635: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 635: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 635: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 636: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 636: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 636: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 637: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 637: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 637: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 638: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 638: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 638: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 639: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 639: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 639: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 640: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 640: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 640: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 641: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 641: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 641: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 642: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 642: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 642: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 643: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
